INF_ID,COL_ENG_NM,COL_KOR_NM,COL_EXP
OA-2482,START_INDEX,요청시작위치,정수입력
OA-2482,END_INDEX,요청종료위치,정수입력
OA-2562,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-2562,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-2562,SERVICE,서비스명,OnlineCoures
OA-2562,START_INDEX,요청시작위치,정수입력
OA-2562,END_INDEX,요청종료위치,정수입력
OA-10224,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-10224,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-10224,SERVICE,서비스명,JungguFoodCollectCheck
OA-10224,START_INDEX,요청시작위치,정수입력
OA-10224,END_INDEX,요청종료위치,정수입력
OA-10134,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-10134,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-10134,SERVICE,서비스명,GeumcheonFoodHygieneBizSaleImport
OA-10134,START_INDEX,요청시작위치,정수입력
OA-10134,END_INDEX,요청종료위치,정수입력
OA-10954,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-10954,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-10954,SERVICE,서비스명,NwPublicHygieneBizTreatment
OA-10954,START_INDEX,요청시작위치,정수입력
OA-10954,END_INDEX,요청종료위치,정수입력
OA-10970,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-10970,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-10970,SERVICE,서비스명,NwPublicHygieneBizLocManageDong
OA-10970,START_INDEX,요청시작위치,정수입력
OA-10970,END_INDEX,요청종료위치,정수입력
OA-11109,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-11109,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-11109,SERVICE,서비스명,SbPublicHygieneBizCleaningProducts
OA-11109,START_INDEX,요청시작위치,정수입력
OA-11109,END_INDEX,요청종료위치,정수입력
OA-20303,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-20303,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-20303,SERVICE,서비스명,ChildCareInfoYS
OA-20303,START_INDEX,요청시작위치,정수입력
OA-20303,END_INDEX,요청종료위치,정수입력
OA-20384,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-20384,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-20384,SERVICE,서비스명,fcltOpenInfo_SB
OA-20384,START_INDEX,요청시작위치,정수입력
OA-20384,END_INDEX,요청종료위치,정수입력
OA-20392,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-20392,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-20392,SERVICE,서비스명,fcltOpenInfo_GS
OA-20392,START_INDEX,요청시작위치,정수입력
OA-20392,END_INDEX,요청종료위치,정수입력
OA-15405,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-15405,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-15405,SERVICE,서비스명,bigKcyDongSummaryInfo
OA-15405,START_INDEX,요청시작위치,정수입력
OA-15405,END_INDEX,요청종료위치,정수입력
OA-16703,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-16703,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-16703,SERVICE,서비스명,LOCALDATA_030502_SM
OA-16703,START_INDEX,요청시작위치,정수입력
OA-16703,END_INDEX,요청종료위치,정수입력
OA-15460,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-15460,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-15460,SERVICE,서비스명,statSisulSatisfiedInfo
OA-15460,START_INDEX,요청시작위치,정수입력
OA-15460,END_INDEX,요청종료위치,정수입력
OA-11226,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-11226,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-11226,SERVICE,서비스명,YsAdminMesure
OA-11226,START_INDEX,요청시작위치,정수입력
OA-11226,END_INDEX,요청종료위치,정수입력
OA-10108,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-10108,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-10108,SERVICE,서비스명,GeumcheonPublicHygieneBizCleaningProducts
OA-10108,START_INDEX,요청시작위치,정수입력
OA-10108,END_INDEX,요청종료위치,정수입력
OA-15624,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-15624,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-15624,SERVICE,서비스명,VwRemodelingCase
OA-15624,START_INDEX,요청시작위치,정수입력
OA-15624,END_INDEX,요청종료위치,정수입력
OA-17878,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17878,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17878,SERVICE,서비스명,LOCALDATA_041701_JG
OA-17878,START_INDEX,요청시작위치,정수입력
OA-17878,END_INDEX,요청종료위치,정수입력
OA-15956,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-15956,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-15956,SERVICE,서비스명,IotPacketInfo
OA-15956,START_INDEX,요청시작위치,정수입력
OA-15956,END_INDEX,요청종료위치,정수입력
OA-20391,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-20391,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-20391,SERVICE,서비스명,fcltOpenInfo_YC
OA-20391,START_INDEX,요청시작위치,정수입력
OA-20391,END_INDEX,요청종료위치,정수입력
OA-20420,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-20420,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-20420,SERVICE,서비스명,fcltOpenInfo_KWI
OA-20420,START_INDEX,요청시작위치,정수입력
OA-20420,END_INDEX,요청종료위치,정수입력
OA-20427,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-20427,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-20427,SERVICE,서비스명,fcltOpenInfo_OPSI
OA-20427,START_INDEX,요청시작위치,정수입력
OA-20427,END_INDEX,요청종료위치,정수입력
OA-11149,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-11149,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-11149,SERVICE,서비스명,SbAdminMesure
OA-11149,START_INDEX,요청시작위치,정수입력
OA-11149,END_INDEX,요청종료위치,정수입력
OA-11072,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-11072,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-11072,SERVICE,서비스명,ScAdminMesure
OA-11072,START_INDEX,요청시작위치,정수입력
OA-11072,END_INDEX,요청종료위치,정수입력
OA-10610,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-10610,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-10610,SERVICE,서비스명,DjAdminMesure
OA-10610,START_INDEX,요청시작위치,정수입력
OA-10610,END_INDEX,요청종료위치,정수입력
OA-12654,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-12654,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-12654,SERVICE,서비스명,SeochoNewsEduList
OA-12654,START_INDEX,요청시작위치,정수입력
OA-12654,END_INDEX,요청종료위치,정수입력
OA-20181,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-20181,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-20181,SERVICE,서비스명,LOCALDATA_115001_GJ
OA-20181,START_INDEX,요청시작위치,정수입력
OA-20181,END_INDEX,요청종료위치,정수입력
OA-15371,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-15371,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-15371,SERVICE,서비스명,hanYangMapInfo
OA-15371,START_INDEX,요청시작위치,정수입력
OA-15371,END_INDEX,요청종료위치,정수입력
OA-16528,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-16528,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-16528,SERVICE,서비스명,LOCALDATA_020302_SM
OA-16528,START_INDEX,요청시작위치,정수입력
OA-16528,END_INDEX,요청종료위치,정수입력
OA-10723,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-10723,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-10723,SERVICE,서비스명,SdPublicHygieneBizTreatment
OA-10723,START_INDEX,요청시작위치,정수입력
OA-10723,END_INDEX,요청종료위치,정수입력
OA-20289,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-20289,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-20289,SERVICE,서비스명,upisWordsearch
OA-20289,START_INDEX,요청시작위치,정수입력
OA-20289,END_INDEX,요청종료위치,정수입력
OA-16512,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-16512,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-16512,SERVICE,서비스명,LOCALDATA_020301_SC
OA-16512,START_INDEX,요청시작위치,정수입력
OA-16512,END_INDEX,요청종료위치,정수입력
OA-16113,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-16113,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-16113,SERVICE,서비스명,LOCALDATA_092901
OA-16113,START_INDEX,요청시작위치,정수입력
OA-16113,END_INDEX,요청종료위치,정수입력
OA-18715,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18715,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18715,SERVICE,서비스명,LOCALDATA_082501_MP
OA-18715,START_INDEX,요청시작위치,정수입력
OA-18715,END_INDEX,요청종료위치,정수입력
OA-18812,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18812,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18812,SERVICE,서비스명,LOCALDATA_082604_NW
OA-18812,START_INDEX,요청시작위치,정수입력
OA-18812,END_INDEX,요청종료위치,정수입력
OA-10647,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-10647,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-10647,SERVICE,서비스명,GdPublicHygieneBizCleaningProducts
OA-10647,START_INDEX,요청시작위치,정수입력
OA-10647,END_INDEX,요청종료위치,정수입력
OA-11236,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-11236,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-11236,SERVICE,서비스명,YsModelRestaurantCancel
OA-11236,START_INDEX,요청시작위치,정수입력
OA-11236,END_INDEX,요청종료위치,정수입력
OA-20403,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-20403,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-20403,SERVICE,서비스명,fcltOpenInfo_HHSC
OA-20403,START_INDEX,요청시작위치,정수입력
OA-20403,END_INDEX,요청종료위치,정수입력
OA-16502,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-16502,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-16502,SERVICE,서비스명,LOCALDATA_020301_EP
OA-16502,START_INDEX,요청시작위치,정수입력
OA-16502,END_INDEX,요청종료위치,정수입력
OA-16570,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-16570,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-16570,SERVICE,서비스명,LOCALDATA_020304_GJ
OA-16570,START_INDEX,요청시작위치,정수입력
OA-16570,END_INDEX,요청종료위치,정수입력
OA-2381,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-2381,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-2381,SERVICE,서비스명,GuroFoodCollectCheck
OA-2381,START_INDEX,요청시작위치,정수입력
OA-2381,END_INDEX,요청종료위치,정수입력
OA-2386,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-2386,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-2386,SERVICE,서비스명,SeodaemunFoodHygieneBizLocManageDong
OA-2386,START_INDEX,요청시작위치,정수입력
OA-2386,END_INDEX,요청종료위치,정수입력
OA-17886,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17886,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17886,SERVICE,서비스명,LOCALDATA_041701_DB
OA-17886,START_INDEX,요청시작위치,정수입력
OA-17886,END_INDEX,요청종료위치,정수입력
OA-18253,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18253,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18253,SERVICE,서비스명,LOCALDATA_072211_JG
OA-18253,START_INDEX,요청시작위치,정수입력
OA-18253,END_INDEX,요청종료위치,정수입력
OA-18713,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18713,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18713,SERVICE,서비스명,LOCALDATA_082501_EP
OA-18713,START_INDEX,요청시작위치,정수입력
OA-18713,END_INDEX,요청종료위치,정수입력
OA-19009,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-19009,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-19009,SERVICE,서비스명,LOCALDATA_092805_SB
OA-19009,START_INDEX,요청시작위치,정수입력
OA-19009,END_INDEX,요청종료위치,정수입력
OA-15964,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-15964,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-15964,SERVICE,서비스명,IotVdata018
OA-15964,START_INDEX,요청시작위치,정수입력
OA-15964,END_INDEX,요청종료위치,정수입력
OA-18452,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18452,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18452,SERVICE,서비스명,LOCALDATA_072221_JN
OA-18452,START_INDEX,요청시작위치,정수입력
OA-18452,END_INDEX,요청종료위치,정수입력
OA-9892,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-9892,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-9892,SERVICE,서비스명,GwangjinPublicHygieneBizLocManageDong
OA-9892,START_INDEX,요청시작위치,정수입력
OA-9892,END_INDEX,요청종료위치,정수입력
OA-12764,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-12764,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-12764,SERVICE,서비스명,realtimeStationArrival
OA-12764,START_INDEX,요청시작위치,정수입력
OA-12764,END_INDEX,요청종료위치,정수입력
OA-1263,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-1263,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-1263,SERVICE,서비스명,SearchCatalogService
OA-1263,START_INDEX,요청시작위치,정수입력
OA-1263,END_INDEX,요청종료위치,정수입력
OA-16307,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-16307,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-16307,SERVICE,서비스명,LOCALDATA_010105_SC
OA-16307,START_INDEX,요청시작위치,정수입력
OA-16307,END_INDEX,요청종료위치,정수입력
OA-16434,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-16434,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-16434,SERVICE,서비스명,LOCALDATA_010203_GJ
OA-16434,START_INDEX,요청시작위치,정수입력
OA-16434,END_INDEX,요청종료위치,정수입력
OA-16802,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-16802,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-16802,SERVICE,서비스명,LOCALDATA_030506_NW
OA-16802,START_INDEX,요청시작위치,정수입력
OA-16802,END_INDEX,요청종료위치,정수입력
OA-13292,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-13292,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-13292,SERVICE,서비스명,JobFairInfo
OA-13292,START_INDEX,요청시작위치,정수입력
OA-13292,END_INDEX,요청종료위치,정수입력
OA-2672,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-2672,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-2672,SERVICE,서비스명,SJWHappySCHEDULE
OA-2672,START_INDEX,요청시작위치,정수입력
OA-2672,END_INDEX,요청종료위치,정수입력
OA-13309,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-13309,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-13309,SERVICE,서비스명,LinkWithLoad
OA-13309,START_INDEX,요청시작위치,정수입력
OA-13309,END_INDEX,요청종료위치,정수입력
OA-13311,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-13311,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-13311,SERVICE,서비스명,LinkVerInfo
OA-13311,START_INDEX,요청시작위치,정수입력
OA-13311,END_INDEX,요청종료위치,정수입력
OA-12914,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-12914,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-12914,SERVICE,서비스명,CardSubwayStatsNew
OA-12914,START_INDEX,요청시작위치,정수입력
OA-12914,END_INDEX,요청종료위치,정수입력
OA-14991,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-14991,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-14991,SERVICE,서비스명,SPOP_LOCAL_RESD_DONG
OA-14991,START_INDEX,요청시작위치,정수입력
OA-14991,END_INDEX,요청종료위치,정수입력
OA-2219,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-2219,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-2219,SERVICE,서비스명,RealtimeCityAir
OA-2219,START_INDEX,요청시작위치,정수입력
OA-2219,END_INDEX,요청종료위치,정수입력
OA-10068,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-10068,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-10068,SERVICE,서비스명,DobongPublicHygieneBizLocManage
OA-10068,START_INDEX,요청시작위치,정수입력
OA-10068,END_INDEX,요청종료위치,정수입력
OA-11145,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-11145,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
